id;loja-id;produto-id;produto-link;produto-preco
224;2;89705756;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;95
225;2;88543693;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;51
226;2;87088064;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;397
227;2;89705812;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;128
228;2;88568872;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;21
229;2;89732846;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;445
230;2;86378936;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;390
231;2;88568655;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;56
232;2;88541453;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;45
233;2;88548341;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;162
234;2;89705651;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;121
235;2;87296741;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;124
236;2;86881711;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;215
237;2;89058081;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;125
238;2;89705833;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;115
239;2;88548292;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;166
240;2;89705693;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;116
241;2;90372723;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;443
242;2;87243051;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;212
243;2;85179143;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;51
244;2;87254601;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;138
245;2;86894255;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;70
246;2;88541446;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;47
247;2;87106250;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;39
248;2;88543623;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;50
249;2;89706043;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;462
250;2;85430982;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;333
251;2;85184820;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;470
252;2;86881816;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;217
253;2;90570431;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;84
254;2;90570424;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;30
255;2;90372765;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;174
256;2;87085621;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;87
257;2;89705826;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;407
258;2;87224333;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;110
259;2;88568662;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;50
260;2;89705994;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;128
261;2;87660440;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;448
262;2;87107853;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;385
263;2;87085320;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;317
264;2;87949414;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;301
265;2;90319180;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;132
266;2;89705805;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;405
267;2;89705945;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;483
268;2;87653055;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;271
269;2;90396012;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;381
270;2;89705616;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;101
271;2;89705882;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;394
272;2;90395424;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;162
273;2;89732825;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;123
274;2;89339222;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;114
275;2;87106236;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;36
276;2;89336996;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;333
277;2;88054330;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;421
278;2;85052464;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;75
279;2;90395466;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;151
280;2;87247531;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;98
281;2;89732951;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;435
282;2;89058046;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;441
283;2;87085411;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;101
284;2;89749765;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;106
285;2;87109176;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;120
286;2;89705672;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;107
287;2;85052632;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;237
288;2;89705980;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;493
289;2;87639993;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;342
290;2;90372751;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;118
291;2;88543630;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;48
292;2;87797311;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;336
293;2;90372786;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;102
294;2;88543616;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;48
295;2;85431325;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;89
296;2;86894262;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;60
297;2;87247433;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;324
298;2;87738056;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;132
299;2;87253691;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;378
300;2;89705854;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;100
301;2;89705770;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;107
302;2;88207623;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;478
303;2;88543651;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;48
304;2;90570536;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;325
305;2;85430513;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;108
306;2;86881683;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;221
307;2;89705602;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;412
308;2;87296783;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;120
309;2;87088386;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;125
310;2;87296762;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;114
311;2;90372730;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;383
312;2;89669650;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;412
313;2;87088022;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;453
314;2;90372772;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;152
315;2;88568480;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;53
316;2;89705735;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;110
317;2;89705721;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;372
318;2;87247412;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;313
319;2;85185814;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;98
320;2;89705665;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;358
321;2;86378460;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;135
322;2;87085691;https://www.cec.com.br/tintas-e-acessorios/tintas/tintas-para-parede;88
323;3;88543644;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;47
324;3;85430422;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;111
325;3;89705952;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;118
326;3;87247503;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;77
327;3;87465805;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;80
328;3;88548320;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;161
329;3;87465924;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;235
330;3;85794562;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;142
331;3;85186325;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;356
332;3;89705875;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;116
333;3;88548355;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;147
334;3;90372716;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;408
335;3;88543686;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;51
336;3;85184253;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;116
337;3;86881676;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;260
338;3;87738595;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;117
339;3;89732944;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;138
340;3;90395746;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;96
341;3;90372702;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;377
342;3;86881704;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;252
343;3;85430730;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;313
344;3;88568942;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;18
345;3;89705896;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;116
346;3;87173016;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;112
347;3;85438913;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;427
348;3;90319194;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;430
349;3;89705714;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;113
350;3;87253782;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;339
351;3;90319173;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;479
352;3;87247482;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;86
353;3;90319236;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;46
354;3;89706064;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;480
355;3;90319215;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;454
356;3;87243100;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;67
357;3;87949624;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;431
358;3;85185142;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;470
359;3;87254573;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;110
360;3;87352370;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;447
361;3;87247391;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;315
362;3;89732895;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;382
363;3;88541425;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;52
364;3;88541355;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;51
365;3;89749870;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;352
366;3;87738245;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;387
367;3;90319285;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;426
368;3;87085705;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;84
369;3;87949652;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;365
370;3;87224256;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;106
371;3;87640000;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;90
372;3;87660454;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;111
373;3;87640035;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;358
374;3;85438045;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;110
375;3;87109071;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;95
376;3;89706015;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;133
377;3;89706036;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;129
378;3;89705644;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;408
379;3;87106180;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;45
380;3;86511586;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;290
381;3;86894290;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;77
382;3;87106740;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;38
383;3;87949162;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;120
384;3;87949722;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;124
385;3;89705756;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;107
386;3;88543693;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;45
387;3;87088064;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;364
388;3;89705812;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;126
389;3;88568872;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;22
390;3;89732846;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;446
391;3;86378936;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;429
392;3;88568655;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;56
393;3;88541453;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;48
394;3;88548341;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;159
395;3;89705651;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;105
396;3;87296741;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;112
397;3;86881711;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;214
398;3;89058081;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;124
399;3;89705833;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;114
400;3;88548292;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;178
401;3;89705693;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;109
402;3;90372723;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;400
403;3;87243051;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;225
404;3;85179143;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;45
405;3;87254601;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;136
406;3;86894255;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;70
407;3;88541446;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;48
408;3;87106250;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;38
409;3;88543623;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;43
410;3;89706043;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;484
411;3;85430982;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;344
412;3;85184820;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;473
413;3;86881816;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;243
414;3;90570431;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;78
415;3;90570424;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;30
416;3;90372765;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;150
417;3;87085621;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;86
418;3;89705826;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;371
419;3;87224333;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;113
420;3;88568662;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;53
421;3;89705994;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;123
422;3;87660440;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;469
423;3;87107853;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;420
424;3;87085320;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;354
425;3;87949414;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;344
426;3;90319180;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;129
427;3;89705805;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;409
428;3;89705945;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;470
429;3;87653055;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;246
430;3;90396012;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;365
431;3;89705616;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;111
432;3;89705882;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;393
433;3;90395424;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;138
434;3;89732825;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;120
435;3;89339222;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;118
436;3;87106236;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;40
437;3;89336996;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;332
438;3;88054330;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;385
439;3;85052464;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;76
440;3;90395466;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;160
441;3;87247531;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;88
442;3;89732951;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;444
443;3;89058046;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;439
444;3;87085411;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;86
445;3;89749765;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;116
446;3;87109176;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;118
447;3;89705672;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;101
448;3;85052632;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;241
449;3;89705980;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;446
450;3;87639993;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;367
451;3;90372751;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;113
452;3;88543630;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;43
453;3;87797311;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;317
454;3;90372786;https://www.sodimac.com.br/sodimac-br/category/cat170785/Tintas-de-Interior?sScenario=BRD_Tinta&sTerm=Tinta;99
